,QUANTITYORDERED,PRICEEACH,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
208,32.0,100.0,222.0,1843,1,1,2005,684,207.0,17,132,132,132,132,151.0,708,147,179,1384
983,44.0,100.0,222.0,1843,4,12,2004,429,104.0,17,132,132,132,132,151.0,708,147,179,1384
1226,46.0,100.0,222.0,1843,2,5,2004,429,105.0,14,7,7,7,27,27.0,708,7,31,1384
2520,26.0,88.34,222.0,1843,1,3,2004,156,86.0,15,20,20,20,20,20.0,106,20,20,1282
784,30.0,85.32,222.0,1843,3,8,2003,209,84.0,15,17,17,17,17,17.0,708,71,79,1282
1083,32.0,100.0,222.0,1843,4,11,2004,48,100.0,15,13,13,13,13,13.0,36,13,13,1384
2020,41.0,73.32,222.0,26,1,3,2005,209,68.0,19,188,188,188,224,188.0,251,188,188,1384
1396,25.0,80.54,222.0,1843,4,10,2003,684,71.0,13,21,21,21,21,21.0,46,21,21,1282
869,20.0,100.0,222.0,1843,3,7,2004,684,132.0,19,30,30,30,30,30.0,69,30,30,1282
2433,44.0,74.85,222.0,1843,2,5,2003,229,81.0,21,31,31,31,31,31.0,220,31,31,1384
2083,33.0,100.0,222.0,1843,1,3,2004,429,97.0,23,7,7,7,27,27.0,708,7,31,1384
2589,38.0,65.77,222.0,1843,2,4,2003,156,72.0,19,29,29,29,29,29.0,38,29,29,1282
2533,34.0,100.0,222.0,31,2,5,2005,156,86.0,15,14,14,14,26,26.0,708,14,40,1384
561,31.0,100.0,222.0,1843,1,1,2004,209,157.0,15,14,14,14,14,14.0,42,14,14,1384
1490,46.0,100.0,222.0,1843,2,4,2005,229,112.0,21,22,22,22,22,22.0,106,22,40,1384
1145,36.0,100.0,222.0,1843,4,11,2003,684,146.0,19,32,32,32,32,32.0,124,32,32,1384
1537,38.0,96.29,222.0,31,2,4,2005,209,109.0,14,16,16,16,16,27.0,708,61,16,1384
917,28.0,67.46,222.0,1843,4,12,2003,429,62.0,20,15,15,15,15,15.0,50,15,15,1282
2672,31.0,86.4,222.0,1843,1,1,2004,209,80.0,21,14,14,14,14,14.0,42,14,14,1282
2142,28.0,95.39,222.0,1843,4,12,2004,684,80.0,17,188,188,188,224,188.0,251,188,188,1282
2033,44.0,34.88,222.0,1843,1,1,2004,429,41.0,12,27,27,27,224,36.0,251,27,27,1282
2103,40.0,71.0,222.0,1843,1,1,2004,209,72.0,19,14,14,14,14,14.0,42,14,14,1282
2242,40.0,60.6,222.0,1843,4,11,2004,221,54.0,23,132,132,132,132,151.0,708,147,179,1282
1607,29.0,100.0,222.0,1843,4,10,2004,156,122.0,19,39,39,39,39,39.0,106,39,39,1384
1449,36.0,54.33,222.0,1843,1,3,2004,684,57.0,24,15,15,15,15,15.0,36,15,24,1282
407,40.0,100.0,222.0,1843,3,7,2004,684,115.0,14,30,30,30,30,30.0,69,30,30,1384
2279,28.0,60.76,222.0,1843,3,7,2003,221,64.0,17,26,26,26,26,67.0,708,26,40,1282
803,15.0,98.84,222.0,1843,2,5,2005,209,84.0,15,30,30,30,30,30.0,69,30,30,1282
2293,36.0,73.04,222.0,1843,4,10,2004,221,64.0,17,13,13,13,13,13.0,220,13,27,1282
590,26.0,100.0,222.0,1843,3,8,2004,429,170.0,15,10,10,10,10,10.0,69,10,10,1384
183,45.0,76.0,222.0,1843,1,2,2005,684,194.0,15,40,40,40,46,46.0,220,40,40,1384
1627,39.0,45.25,222.0,1843,2,4,2004,429,44.0,17,188,188,188,224,188.0,251,188,188,1282
1897,33.0,77.59,222.0,1843,3,8,2003,429,65.0,18,32,32,32,48,48.0,708,32,32,1282
2056,37.0,100.0,222.0,1843,1,2,2004,684,118.0,17,12,12,12,12,12.0,12,12,12,1384
1403,30.0,66.99,222.0,1843,2,4,2004,684,71.0,13,10,10,10,10,10.0,220,10,10,1282
220,38.0,100.0,222.0,1843,4,11,2003,221,136.0,16,31,31,31,31,31.0,220,31,31,1384
2401,48.0,56.55,222.0,1843,1,1,2005,221,115.0,19,132,132,132,132,151.0,708,147,179,1282
1710,39.0,86.72,222.0,1843,4,11,2004,684,90.0,15,39,39,39,39,39.0,106,39,39,1384
1148,32.0,100.0,222.0,1843,4,12,2003,684,146.0,19,188,188,188,224,188.0,251,188,188,1384
383,21.0,100.0,222.0,1843,3,9,2004,221,118.0,20,31,31,31,103,103.0,708,55,31,1282
415,46.0,88.45,222.0,1843,1,1,2005,684,115.0,14,16,16,16,16,16.0,60,16,16,1384
336,26.0,100.0,222.0,1843,4,12,2004,684,173.0,18,33,33,33,103,103.0,708,71,33,1384
925,24.0,64.96,222.0,1843,4,10,2004,429,62.0,20,13,13,13,13,13.0,220,13,27,1282
1439,47.0,69.36,222.0,1843,2,4,2003,684,57.0,24,12,12,12,103,103.0,708,50,35,1384
318,42.0,100.0,222.0,1843,2,6,2003,684,173.0,18,33,33,33,103,103.0,708,71,33,157
1109,38.0,59.1,222.0,1843,4,11,2004,684,80.0,15,31,31,31,103,103.0,708,55,31,1282
332,20.0,100.0,222.0,1843,4,10,2004,684,173.0,18,39,39,39,39,39.0,106,39,39,1384
1964,25.0,60.34,222.0,1843,4,12,2004,429,83.0,19,188,188,188,224,188.0,251,188,188,1282
1723,42.0,31.82,222.0,1843,4,11,2003,684,35.0,22,12,12,12,12,12.0,251,12,12,1282
597,39.0,100.0,222.0,1843,1,2,2005,429,170.0,15,188,188,188,224,188.0,251,188,188,1384
309,35.0,100.0,222.0,1843,4,11,2004,684,117.0,17,13,13,13,13,13.0,36,13,13,1384
1594,40.0,100.0,222.0,1843,3,9,2003,156,122.0,19,188,188,188,224,188.0,251,188,188,1384
631,35.0,100.0,222.0,1843,4,11,2003,684,142.0,21,17,17,17,17,17.0,50,17,17,1384
2434,44.0,96.0,222.0,1843,3,7,2003,229,81.0,21,132,132,132,132,151.0,708,147,179,1384
1729,31.0,33.24,222.0,1843,2,6,2004,684,35.0,22,29,29,29,58,29.0,58,29,29,1282
1440,20.0,60.69,222.0,1843,2,6,2003,684,57.0,24,33,33,33,103,103.0,708,71,33,1282
1343,50.0,49.81,222.0,1843,1,3,2003,429,50.0,20,132,132,132,132,151.0,708,147,179,1282
343,32.0,63.84,222.0,1843,2,5,2003,684,79.0,20,17,17,17,17,17.0,220,17,17,1282
1325,38.0,100.0,222.0,1843,1,2,2004,221,121.0,23,29,29,29,58,29.0,58,29,29,1384
465,37.0,100.0,222.0,1843,4,10,2004,684,141.0,19,15,15,15,15,15.0,36,15,15,1384
936,21.0,89.46,222.0,1843,2,4,2003,156,86.0,12,29,29,29,29,29.0,38,29,29,1282
1454,40.0,53.75,222.0,1843,3,9,2004,684,57.0,24,31,31,31,103,103.0,708,55,31,1282
2228,50.0,63.31,222.0,1843,4,11,2003,221,54.0,23,17,17,17,25,17.0,106,61,17,1384
380,46.0,100.0,222.0,1843,2,6,2004,221,118.0,20,29,29,29,58,29.0,58,29,29,1384
2052,29.0,100.0,222.0,1843,4,11,2003,684,118.0,17,30,30,30,30,30.0,69,30,30,1282
142,31.0,100.0,222.0,1843,4,12,2003,684,147.0,22,12,12,12,26,26.0,708,12,179,1384
1823,31.0,91.17,222.0,1843,4,10,2003,429,88.0,19,2,2,2,16,2.0,708,71,20,1282
127,48.0,54.68,222.0,1843,4,12,2004,684,136.0,22,31,31,31,31,31.0,220,31,31,1282
1768,24.0,61.66,222.0,1843,2,4,2005,209,68.0,15,28,28,28,28,67.0,708,66,59,1282
439,22.0,100.0,222.0,1843,4,11,2004,221,116.0,24,19,19,19,19,19.0,708,71,179,1282
2197,27.0,43.45,222.0,1843,1,3,2003,229,40.0,13,18,18,18,18,18.0,18,18,18,1282
1895,20.0,72.98,222.0,1843,2,4,2003,429,65.0,18,29,29,29,29,29.0,38,29,29,1282
1378,35.0,100.0,222.0,1843,1,2,2004,684,148.0,16,20,20,20,20,20.0,20,20,61,1384
1266,49.0,100.0,222.0,1843,2,5,2005,684,143.0,21,19,19,19,19,151.0,708,37,79,1384
118,27.0,100.0,222.0,1843,2,6,2004,684,136.0,22,17,17,17,17,17.0,50,17,17,1384
1981,29.0,100.0,222.0,1843,2,4,2004,684,140.0,23,23,23,23,23,23.0,60,23,23,1384
1152,41.0,100.0,222.0,1843,2,5,2004,684,146.0,19,18,18,18,47,18.0,220,18,18,1384
1091,21.0,73.17,222.0,1843,2,5,2003,684,80.0,15,17,17,17,17,17.0,220,17,17,1282
2323,35.0,100.0,222.0,1843,1,3,2005,429,68.0,17,16,16,16,48,48.0,708,16,16,1384
2737,36.0,71.89,222.0,1843,4,11,2004,156,99.0,20,12,12,12,103,103.0,708,50,35,1282
2026,46.0,33.23,222.0,1843,2,5,2003,429,41.0,12,18,18,18,18,18.0,708,37,59,1282
2347,40.0,100.0,222.0,1843,4,12,2004,229,102.0,16,188,188,188,224,188.0,251,188,188,1384
353,20.0,74.21,222.0,1843,2,4,2004,684,79.0,20,25,25,25,25,25.0,46,25,25,1282
1124,41.0,100.0,222.0,1843,1,1,2004,429,99.0,18,11,11,11,11,27.0,708,27,27,1384
2011,21.0,55.96,222.0,1843,3,8,2004,209,68.0,19,19,19,19,19,19.0,60,19,19,1282
425,36.0,99.17,222.0,26,4,10,2003,221,116.0,24,9,9,9,9,9.0,38,9,24,1384
1367,35.0,59.87,222.0,1843,2,5,2005,429,50.0,20,17,17,17,17,17.0,50,17,17,1282
1862,45.0,34.19,222.0,1843,4,11,2004,684,85.0,15,39,39,39,39,39.0,106,39,39,1282
2358,29.0,38.4,222.0,1843,4,12,2003,429,43.0,21,11,11,11,11,27.0,708,27,27,1282
2602,42.0,62.16,222.0,1843,3,7,2004,156,72.0,19,16,16,16,16,16.0,22,16,16,1282
1573,30.0,61.7,222.0,1843,1,1,2004,229,76.0,22,14,14,14,14,14.0,42,14,14,1282
2453,44.0,100.0,222.0,1843,1,1,2005,229,81.0,21,32,32,32,48,48.0,708,32,32,1384
575,33.0,100.0,222.0,1843,1,3,2005,209,157.0,15,31,31,31,31,31.0,220,31,31,1384
2188,47.0,100.0,222.0,1843,4,11,2004,229,99.0,12,24,24,24,24,24.0,708,55,31,1384
1865,44.0,79.06,222.0,1843,1,2,2005,684,85.0,15,188,188,188,224,188.0,251,188,188,1384
1880,24.0,52.66,222.0,39,2,6,2004,684,61.0,17,22,22,22,22,22.0,106,22,40,1282
330,24.0,100.0,222.0,1843,3,8,2004,684,173.0,18,132,132,132,132,151.0,708,147,179,1384
2480,25.0,77.34,222.0,1843,1,2,2005,156,66.0,20,132,132,132,132,151.0,708,147,179,1282
1404,36.0,75.55,222.0,1843,3,7,2004,684,71.0,13,33,33,33,103,103.0,708,71,33,1282
2489,48.0,83.12,222.0,1843,4,12,2003,209,91.0,21,11,11,11,11,27.0,708,27,27,1384
1300,23.0,89.53,222.0,1843,1,3,2004,429,87.0,18,20,20,20,20,20.0,106,20,20,1282
245,35.0,100.0,222.0,1843,4,11,2003,229,150.0,16,32,32,32,32,32.0,124,32,32,1384
356,38.0,83.79,222.0,1843,3,8,2004,684,79.0,20,11,11,11,31,31.0,708,11,11,1384
1935,22.0,96.37,222.0,1843,4,10,2003,684,107.0,17,19,19,19,19,19.0,60,19,19,1282
1455,45.0,61.85,222.0,1843,4,10,2004,684,57.0,24,20,35,20,27,27.0,708,50,20,1282
1579,39.0,70.08,222.0,1843,3,8,2004,229,76.0,22,20,35,20,27,27.0,708,50,20,1282
1793,39.0,30.96,222.0,1843,2,5,2003,684,37.0,21,17,17,17,17,17.0,220,17,17,1282
2256,22.0,64.0,222.0,1843,4,11,2003,48,62.0,18,30,30,30,30,30.0,69,30,30,1282
1904,43.0,70.35,222.0,1843,1,2,2004,429,65.0,18,16,16,16,16,16.0,708,27,179,1384
1504,28.0,48.3,222.0,1843,3,7,2004,684,50.0,18,30,30,30,30,30.0,69,30,30,1282
1556,45.0,81.91,222.0,1843,4,11,2004,429,33.0,18,39,39,39,39,39.0,106,39,39,1384
1265,37.0,100.0,222.0,1843,1,3,2005,684,143.0,21,188,188,188,224,188.0,251,188,188,1384
1665,20.0,100.0,222.0,1843,1,2,2005,221,127.0,17,132,132,132,132,151.0,708,147,179,1282
543,32.0,100.0,222.0,1843,4,10,2003,684,124.0,15,19,19,19,19,19.0,60,19,19,1384
1642,21.0,100.0,222.0,1843,2,4,2003,221,127.0,17,15,15,15,47,15.0,220,15,15,1282
1899,32.0,63.12,222.0,39,4,10,2003,429,65.0,18,23,23,23,23,23.0,36,23,35,1282
2133,38.0,87.31,222.0,1843,2,5,2004,684,80.0,17,18,18,18,47,18.0,220,18,18,1384
1329,38.0,100.0,222.0,1843,3,7,2004,221,121.0,23,27,27,27,27,27.0,124,27,27,1384
2806,42.0,63.88,222.0,1843,1,1,2004,156,54.0,16,31,31,31,31,31.0,220,31,31,1282
2626,44.0,100.0,222.0,1843,2,5,2004,684,101.0,21,13,13,13,13,13.0,708,28,20,1384
1939,26.0,95.88,222.0,1843,4,11,2004,684,107.0,17,18,18,18,18,18.0,708,37,59,1282
1832,22.0,91.17,222.0,1843,2,6,2004,429,88.0,19,17,17,17,17,17.0,50,17,17,1282
889,28.0,93.21,222.0,1843,4,11,2003,429,101.0,21,15,15,15,15,15.0,124,15,15,1282
2564,26.0,82.77,222.0,1843,3,8,2003,209,99.0,19,32,32,32,48,48.0,708,32,32,1282
1360,39.0,56.85,222.0,1843,4,10,2004,429,50.0,20,132,132,132,132,151.0,708,147,179,1282
2268,28.0,100.0,222.0,1843,4,11,2004,48,62.0,18,21,21,21,21,21.0,60,21,21,1384
2744,26.0,59.22,222.0,1843,2,4,2003,209,74.0,16,29,29,29,29,29.0,38,29,29,1282
2645,36.0,100.0,222.0,1843,4,10,2003,209,118.0,20,26,26,26,26,67.0,708,26,40,1384
800,21.0,74.77,222.0,26,1,3,2005,209,84.0,15,188,188,188,224,188.0,251,188,188,1282
2447,44.0,80.55,222.0,1843,3,9,2004,229,81.0,21,21,21,21,21,21.0,60,21,21,1384
1967,37.0,90.57,222.0,1843,1,3,2005,429,83.0,19,132,132,132,132,151.0,708,147,179,1384
2166,44.0,100.0,222.0,1843,4,11,2004,221,96.0,21,132,132,132,132,151.0,708,147,179,1384
651,48.0,100.0,222.0,8,2,4,2005,684,142.0,21,25,25,25,25,25.0,46,25,25,157
2393,38.0,100.0,222.0,1843,3,8,2004,221,115.0,19,132,132,132,132,151.0,708,147,179,1384
2260,20.0,52.82,222.0,1843,1,2,2004,48,62.0,18,12,12,12,12,12.0,12,12,12,1282
897,47.0,100.0,222.0,1843,3,9,2004,429,101.0,21,23,23,23,23,23.0,36,23,35,1384
1907,24.0,72.33,222.0,1843,3,7,2004,429,65.0,18,15,35,15,31,31.0,708,147,15,1282
1245,35.0,100.0,222.0,1843,3,9,2003,684,143.0,21,9,9,9,9,9.0,124,9,9,1384
2350,45.0,48.98,222.0,1843,1,3,2005,229,102.0,16,132,132,132,132,151.0,708,147,179,1282
1168,28.0,100.0,222.0,1843,3,9,2003,684,141.0,19,32,32,32,32,32.0,124,32,32,1384
536,38.0,100.0,222.0,1843,1,1,2004,684,124.0,15,188,188,188,224,188.0,251,188,188,1384
1567,47.0,83.03,222.0,1843,3,8,2003,229,76.0,22,17,17,17,17,17.0,708,71,79,1384
1352,46.0,45.28,222.0,1843,1,1,2004,429,50.0,20,11,11,11,11,27.0,708,27,27,1282
307,29.0,100.0,222.0,1843,4,10,2003,684,117.0,17,15,15,15,15,15.0,36,15,24,1384
2155,49.0,80.9,222.0,1843,4,12,2003,221,96.0,21,12,12,12,26,26.0,708,12,179,1384
966,40.0,100.0,222.0,1843,4,10,2003,429,104.0,17,12,12,12,103,103.0,708,50,35,1384
2502,39.0,100.0,222.0,1843,4,12,2004,209,91.0,21,14,14,14,16,14.0,708,14,14,1384
105,56.0,100.0,222.0,8,2,5,2005,229,193.0,20,188,188,188,224,188.0,251,188,188,157
1485,30.0,87.78,222.0,1843,4,11,2004,229,112.0,21,31,31,31,103,103.0,708,55,31,1282
234,49.0,100.0,222.0,1843,4,12,2004,221,136.0,16,132,132,132,132,151.0,708,147,179,1384
1228,50.0,85.75,222.0,1843,3,7,2004,429,105.0,14,16,16,16,16,16.0,22,16,16,1384
1553,23.0,30.2,222.0,1843,4,10,2004,429,33.0,18,13,13,13,13,13.0,220,13,27,1282
2097,28.0,78.89,222.0,29,2,5,2005,429,97.0,23,16,16,16,16,16.0,22,16,16,1282
2721,20.0,100.0,222.0,1843,3,9,2003,156,99.0,20,188,188,188,224,188.0,251,188,188,1282
2134,47.0,83.27,222.0,1843,2,6,2004,684,80.0,17,14,14,14,26,26.0,708,14,40,1384
1810,37.0,33.23,222.0,1843,4,11,2004,684,37.0,21,16,16,16,48,48.0,708,16,16,1282
159,27.0,100.0,222.0,1843,2,5,2005,684,147.0,22,17,17,17,17,17.0,50,17,17,1384
362,36.0,93.56,222.0,1843,4,11,2004,684,79.0,20,29,29,29,29,29.0,38,29,29,1384
2495,32.0,89.51,222.0,1843,3,7,2004,209,91.0,21,40,40,40,46,46.0,220,40,40,1282
1020,32.0,100.0,222.0,1843,3,9,2003,684,169.0,33,32,32,32,32,32.0,124,32,32,1384
2662,50.0,100.0,222.0,1843,1,3,2005,209,118.0,20,16,16,16,48,48.0,708,16,16,157
1180,27.0,100.0,222.0,1843,3,8,2004,684,141.0,19,20,20,20,20,20.0,20,20,61,1384
285,33.0,100.0,222.0,1843,4,11,2004,684,151.0,21,15,15,15,47,15.0,220,15,15,1384
1345,29.0,43.27,222.0,1843,3,7,2003,429,50.0,20,26,26,26,26,67.0,708,26,40,1282
172,28.0,100.0,222.0,1843,2,4,2004,684,194.0,15,25,25,25,25,25.0,46,25,25,1384
2529,28.0,100.0,222.0,1843,4,12,2004,156,86.0,15,188,188,188,224,188.0,251,188,188,1282
2702,48.0,96.16,222.0,1843,1,3,2004,156,100.0,16,20,20,20,20,20.0,106,20,20,1384
2089,33.0,100.0,222.0,1843,4,10,2004,429,97.0,23,13,13,13,13,13.0,220,13,27,1384
1086,25.0,84.71,222.0,1843,1,1,2005,48,100.0,15,28,28,28,28,28.0,42,28,28,1282
1969,51.0,76.31,222.0,31,2,5,2005,429,83.0,19,14,14,14,26,26.0,708,14,40,1384
1010,24.0,61.52,222.0,1843,1,2,2005,429,136.0,19,188,188,188,224,188.0,251,188,188,1282
1274,24.0,97.55,222.0,1843,4,11,2003,429,92.0,16,15,15,15,15,15.0,124,15,15,1282
1667,49.0,100.0,222.0,29,2,5,2005,221,127.0,17,40,40,40,46,46.0,220,40,40,1384
1303,33.0,71.09,222.0,1843,3,7,2004,429,87.0,18,16,16,16,16,16.0,22,16,16,1282
1129,26.0,96.23,222.0,1843,3,9,2004,429,99.0,18,5,5,5,31,31.0,708,18,20,1282
2639,34.0,100.0,222.0,1843,2,5,2005,684,101.0,21,17,17,17,17,17.0,50,17,17,1384
2537,26.0,100.0,222.0,1843,3,8,2003,156,90.0,19,32,32,32,48,48.0,708,32,32,1282
2167,42.0,100.0,222.0,1843,4,11,2004,221,96.0,21,27,27,27,224,36.0,251,27,27,1384
1033,43.0,100.0,222.0,1843,1,2,2004,684,169.0,33,20,20,20,20,20.0,20,20,61,1384
556,38.0,100.0,222.0,1843,4,10,2003,209,157.0,15,21,21,21,21,21.0,60,21,21,1384
763,35.0,61.38,222.0,1843,1,2,2004,221,60.0,22,29,29,29,58,29.0,58,29,29,1282
2769,43.0,62.19,222.0,1843,2,5,2005,209,74.0,16,30,30,30,30,30.0,69,30,30,1282
1994,45.0,100.0,222.0,1843,1,3,2005,684,140.0,23,132,132,132,132,151.0,708,147,179,1384
128,39.0,100.0,222.0,1843,1,1,2005,684,136.0,22,23,23,23,23,23.0,60,23,23,1384
805,46.0,58.15,222.0,1843,2,4,2003,229,60.0,19,41,41,41,41,41.0,124,41,41,1282
2794,34.0,40.22,222.0,1843,1,3,2005,209,49.0,15,31,31,31,31,31.0,220,31,31,1282
512,31.0,48.52,222.0,1843,1,3,2004,429,53.0,19,31,31,31,31,31.0,220,31,31,1282
2449,45.0,77.29,222.0,1843,4,11,2004,229,81.0,21,5,5,5,103,103.0,708,5,5,1384
441,42.0,49.6,222.0,1843,4,11,2004,221,116.0,24,41,41,41,41,41.0,124,41,41,1282
587,30.0,100.0,222.0,1843,1,1,2004,429,170.0,15,27,27,27,224,36.0,251,27,27,1384
679,28.0,100.0,222.0,29,2,5,2005,684,163.0,14,40,40,40,46,46.0,220,40,40,1384
1028,26.0,100.0,222.0,1843,4,11,2003,684,169.0,33,19,19,19,19,19.0,708,71,179,1384
1548,20.0,34.19,222.0,1843,1,1,2004,429,33.0,18,27,27,27,224,36.0,251,27,27,1282
2458,25.0,76.67,222.0,1843,2,4,2003,156,66.0,20,29,29,29,29,29.0,38,29,29,1282
2708,32.0,90.15,222.0,1843,4,10,2004,156,100.0,16,39,39,39,39,39.0,106,39,39,1282
942,32.0,89.46,222.0,1843,4,11,2003,156,86.0,12,8,8,8,25,8.0,106,8,8,1282
2522,21.0,100.0,222.0,1843,3,7,2004,156,86.0,15,16,16,16,16,16.0,22,16,16,1282
1867,35.0,96.74,222.0,29,2,5,2005,684,85.0,15,27,27,27,27,27.0,124,27,27,1384
2730,50.0,81.43,222.0,1843,2,6,2004,156,99.0,20,17,17,17,17,17.0,50,17,17,1384
1871,30.0,68.58,222.0,1843,3,9,2003,684,61.0,17,15,35,15,31,31.0,708,147,15,1282
2747,44.0,85.87,222.0,1843,4,10,2003,209,74.0,16,21,21,21,21,21.0,60,21,21,1384
611,46.0,73.92,222.0,1843,2,4,2004,684,77.0,19,23,23,23,23,23.0,60,23,23,1384
2768,28.0,72.55,222.0,31,2,4,2005,209,74.0,16,16,16,16,16,27.0,708,61,16,1282
2050,23.0,100.0,222.0,1843,3,9,2003,684,118.0,17,9,9,9,9,9.0,124,9,9,1282
431,32.0,100.0,222.0,1843,1,3,2004,221,116.0,24,7,7,7,27,27.0,708,7,31,1384
1406,23.0,73.41,222.0,1843,3,9,2004,684,71.0,13,29,29,29,58,29.0,58,29,29,1282
2680,21.0,87.2,222.0,1843,4,10,2004,209,80.0,21,16,16,16,16,16.0,708,66,27,1282
1601,46.0,100.0,222.0,1843,1,3,2004,156,122.0,19,20,20,20,20,20.0,106,20,20,1384
1555,20.0,100.0,222.0,1843,4,11,2004,429,33.0,18,19,19,19,19,19.0,708,71,179,1282
2793,50.0,87.15,222.0,26,1,3,2005,209,49.0,15,188,188,188,224,188.0,251,188,188,1384
2368,34.0,47.57,222.0,1843,4,11,2004,429,43.0,21,20,20,20,20,20.0,106,20,20,1282
1783,48.0,100.0,222.0,1843,3,9,2004,684,117.0,16,29,29,29,58,29.0,58,29,29,1384
1417,25.0,60.26,222.0,1843,3,9,2003,684,73.0,16,32,32,32,32,32.0,124,32,32,1282
2130,22.0,92.16,222.0,1843,1,1,2004,684,80.0,17,18,18,18,47,18.0,220,18,18,1282
2714,45.0,92.08,222.0,26,1,3,2005,156,100.0,16,188,188,188,224,188.0,251,188,188,1384
1731,20.0,40.66,222.0,1843,3,8,2004,684,35.0,22,24,24,24,24,24.0,708,55,31,1282
2375,49.0,36.66,222.0,1843,1,3,2005,429,43.0,21,31,31,31,31,31.0,220,31,31,1282
2031,22.0,41.03,222.0,1843,4,11,2003,429,41.0,12,15,15,15,15,15.0,124,15,15,1282
1236,50.0,60.49,222.0,1843,1,1,2005,429,105.0,14,23,23,23,23,23.0,60,23,23,1384
1736,33.0,37.13,222.0,1843,4,11,2004,684,35.0,22,132,132,132,132,151.0,708,147,179,1282
581,34.0,100.0,222.0,1843,3,9,2003,429,170.0,15,13,13,13,13,67.0,708,18,59,1384
1457,25.0,69.16,222.0,1843,4,11,2004,684,57.0,24,22,22,22,103,103.0,708,66,61,1282
2170,26.0,100.0,222.0,1843,1,2,2005,221,96.0,21,132,132,132,132,151.0,708,147,179,1282
34,42.0,100.0,222.0,1843,4,11,2003,684,214.0,16,31,31,31,31,31.0,220,31,31,157
737,27.0,100.0,222.0,1843,1,1,2004,429,127.0,16,27,27,27,224,36.0,251,27,27,1384
1546,26.0,29.21,222.0,1843,4,11,2003,429,33.0,18,15,15,15,15,15.0,124,15,15,1282
2595,39.0,57.82,222.0,1843,4,11,2003,156,72.0,19,32,32,32,48,48.0,708,32,32,1282
364,24.0,67.83,222.0,1843,1,2,2005,684,79.0,20,21,21,21,21,21.0,60,21,21,1282
1861,39.0,84.75,222.0,1843,4,11,2004,684,85.0,15,16,16,16,48,48.0,708,16,16,1384
2352,39.0,40.15,222.0,1843,1,2,2003,429,43.0,21,29,29,29,29,29.0,69,29,29,1282
317,39.0,100.0,222.0,1843,2,4,2003,684,173.0,18,29,29,29,58,29.0,58,29,29,1384
762,37.0,69.89,222.0,1843,4,12,2003,221,60.0,22,12,12,12,26,26.0,708,12,179,1282
365,36.0,70.26,222.0,1843,1,3,2005,684,79.0,20,23,23,23,23,23.0,36,23,35,1282
2637,34.0,100.0,222.0,1843,1,1,2005,684,101.0,21,132,132,132,132,151.0,708,147,179,1384
1116,38.0,82.34,222.0,1843,2,5,2003,429,99.0,18,27,27,27,224,36.0,251,27,27,1384
2445,21.0,70.78,222.0,1843,3,8,2004,229,81.0,21,11,11,11,31,31.0,708,11,11,1282
1788,31.0,100.0,222.0,1843,1,1,2005,684,117.0,16,132,132,132,132,151.0,708,147,179,1384
559,32.0,100.0,222.0,1843,4,11,2003,209,157.0,15,8,8,8,25,8.0,106,8,8,1384
1568,22.0,67.03,222.0,1843,4,10,2003,229,76.0,22,21,21,21,21,21.0,60,21,21,1282
1282,41.0,81.91,222.0,1843,4,10,2004,429,92.0,16,188,188,188,224,188.0,251,188,188,1384
2198,31.0,44.66,222.0,1843,2,5,2003,229,40.0,13,17,17,17,17,17.0,220,17,17,1282
246,40.0,100.0,222.0,1843,4,11,2003,229,150.0,16,13,13,13,13,13.0,220,13,13,1384
2474,50.0,54.0,222.0,1843,4,10,2004,156,66.0,20,39,39,39,39,39.0,106,39,39,1282
221,28.0,100.0,222.0,1843,4,12,2003,221,136.0,16,15,15,15,15,15.0,50,15,15,1384
968,22.0,100.0,222.0,1843,4,11,2003,429,104.0,17,15,15,15,33,33.0,708,15,15,1282
1604,22.0,100.0,222.0,1843,3,7,2004,156,122.0,19,16,16,16,16,16.0,22,16,16,1282
2098,26.0,63.76,222.0,1843,1,2,2003,209,72.0,19,29,29,29,29,29.0,69,29,29,1282
1830,40.0,94.71,222.0,1843,1,3,2004,429,88.0,19,16,16,16,16,27.0,708,61,16,1384
1437,60.0,64.67,222.0,29,2,5,2005,684,73.0,16,27,27,27,27,27.0,124,27,27,1384
1890,21.0,100.0,222.0,1843,1,1,2005,684,61.0,17,16,16,16,16,16.0,60,16,16,1282
2585,22.0,86.76,222.0,1843,1,3,2005,209,99.0,19,31,31,31,31,31.0,220,31,31,1282
1615,23.0,100.0,222.0,31,2,5,2005,156,122.0,19,14,14,14,26,26.0,708,14,40,1384
1153,49.0,100.0,222.0,1843,3,7,2004,684,146.0,19,15,15,15,15,15.0,124,15,15,157
2413,20.0,48.62,222.0,1843,4,11,2003,48,58.0,15,32,32,32,48,48.0,708,32,32,1282
199,35.0,100.0,222.0,1843,3,7,2004,684,207.0,17,24,24,24,24,24.0,708,55,31,1384
139,33.0,100.0,222.0,1843,4,11,2003,684,147.0,22,17,17,17,25,17.0,106,61,17,1384
1804,40.0,42.67,222.0,39,2,6,2004,684,37.0,21,22,22,22,22,22.0,106,22,40,1282
947,32.0,84.3,222.0,39,2,6,2004,156,86.0,12,188,188,188,224,188.0,251,188,188,1282
